%time;field.header.seq;field.header.stamp;field.header.frame_id;field.pose.pose.position.x;field.pose.pose.position.y;field.pose.pose.position.z;field.pose.pose.orientation.x;field.pose.pose.orientation.y;field.pose.pose.orientation.z;field.pose.pose.orientation.w;field.pose.covariance0;field.pose.covariance1;field.pose.covariance2;field.pose.covariance3;field.pose.covariance4;field.pose.covariance5;field.pose.covariance6;field.pose.covariance7;field.pose.covariance8;field.pose.covariance9;field.pose.covariance10;field.pose.covariance11;field.pose.covariance12;field.pose.covariance13;field.pose.covariance14;field.pose.covariance15;field.pose.covariance16;field.pose.covariance17;field.pose.covariance18;field.pose.covariance19;field.pose.covariance20;field.pose.covariance21;field.pose.covariance22;field.pose.covariance23;field.pose.covariance24;field.pose.covariance25;field.pose.covariance26;field.pose.covariance27;field.pose.covariance28;field.pose.covariance29;field.pose.covariance30;field.pose.covariance31;field.pose.covariance32;field.pose.covariance33;field.pose.covariance34;field.pose.covariance35;field.twist.twist.linear.x;field.twist.twist.linear.y;field.twist.twist.linear.z;field.twist.twist.angular.x;field.twist.twist.angular.y;field.twist.twist.angular.z;field.twist.covariance0;field.twist.covariance1;field.twist.covariance2;field.twist.covariance3;field.twist.covariance4;field.twist.covariance5;field.twist.covariance6;field.twist.covariance7;field.twist.covariance8;field.twist.covariance9;field.twist.covariance10;field.twist.covariance11;field.twist.covariance12;field.twist.covariance13;field.twist.covariance14;field.twist.covariance15;field.twist.covariance16;field.twist.covariance17;field.twist.covariance18;field.twist.covariance19;field.twist.covariance20;field.twist.covariance21;field.twist.covariance22;field.twist.covariance23;field.twist.covariance24;field.twist.covariance25;field.twist.covariance26;field.twist.covariance27;field.twist.covariance28;field.twist.covariance29;field.twist.covariance30;field.twist.covariance31;field.twist.covariance32;field.twist.covariance33;field.twist.covariance34;field.twist.covariance35
3.81309E+11;19046;3.81309E+11;odom;26.97755307;13.1436606;0;0;0;-0.695825472;0.718210911;3399.06919;-5313.805653;0;0;0;-260.9614423;-5313.805653;11401.84911;0;0;0;384.8590568;0;0;9.98E-07;1.04E-28;2.86E-18;0;0;0;1.04E-28;9.96E-07;-2.30E-33;0;0;0;2.86E-18;2.30E-33;9.96E-07;0;-260.9614423;384.8590568;0;0;0;22.85596632;-5.22E-05;0;0;0;0;1.27E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.72E-27;5.46E-29;0;0;0;-1.72E-27;9.89E-07;3.38E-35;0;0;0;5.46E-29;-3.38E-35;9.89E-07;0;0;0;0;0;0;0.000178927
3.81329E+11;19047;3.81329E+11;odom;26.97755301;13.14366064;0;0;0;-0.695825473;0.71821091;3399.071005;-5313.806241;0;0;0;-260.9614779;-5313.806241;11401.85007;0;0;0;384.8590557;0;0;9.98E-07;-1.17E-28;2.82E-18;0;0;0;-1.17E-28;9.96E-07;8.45E-34;0;0;0;2.82E-18;-8.44E-34;9.96E-07;0;-260.9614779;384.8590557;0;0;0;22.85716633;-5.16E-05;0;0;0;0;-1.44E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.70E-27;5.39E-29;0;0;0;-1.70E-27;9.89E-07;1.02E-35;0;0;0;5.39E-29;-1.02E-35;9.89E-07;0;0;0;0;0;0;0.000178927
3.81349E+11;19048;3.81349E+11;odom;26.97755295;13.14366067;0;0;0;-0.695825473;0.71821091;3399.07281;-5313.806821;0;0;0;-260.9615132;-5313.806821;11401.85103;0;0;0;384.8590546;0;0;9.98E-07;-5.83E-29;2.79E-18;0;0;0;-5.83E-29;9.96E-07;-2.65E-33;0;0;0;2.79E-18;2.65E-33;9.96E-07;0;-260.9615132;384.8590546;0;0;0;22.85836635;-5.09E-05;0;0;0;0;-7.29E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.68E-27;5.32E-29;0;0;0;-1.68E-27;9.89E-07;4.30E-35;0;0;0;5.32E-29;-4.30E-35;9.89E-07;0;0;0;0;0;0;0.000178927
3.81369E+11;19049;3.81369E+11;odom;26.97755289;13.14366071;0;0;0;-0.695825471;0.718210912;3399.074605;-5313.807395;0;0;0;-260.961548;-5313.807395;11401.852;0;0;0;384.8590535;0;0;9.98E-07;3.54E-28;2.75E-18;0;0;0;3.54E-28;9.96E-07;-5.43E-34;0;0;0;2.75E-18;5.42E-34;9.96E-07;0;-260.961548;384.8590535;0;0;0;22.85956636;-5.03E-05;0;0;0;0;4.50E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.66E-27;5.25E-29;0;0;0;-1.66E-27;9.89E-07;1.49E-35;0;0;0;5.25E-29;-1.49E-35;9.89E-07;0;0;0;0;0;0;0.000178927
3.81389E+11;19050;3.81389E+11;odom;26.97755283;13.14366074;0;0;0;-0.695825471;0.718210912;3399.07639;-5313.807961;0;0;0;-260.9615823;-5313.807961;11401.85296;0;0;0;384.8590524;0;0;9.98E-07;-1.32E-28;2.72E-18;0;0;0;-1.32E-28;9.96E-07;9.14E-34;0;0;0;2.72E-18;-9.14E-34;9.96E-07;0;-260.9615823;384.8590524;0;0;0;22.86076637;-4.96E-05;0;0;0;0;-1.70E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.64E-27;5.19E-29;0;0;0;-1.64E-27;9.89E-07;1.22E-35;0;0;0;5.19E-29;-1.22E-35;9.89E-07;0;0;0;0;0;0;0.000178927
3.81409E+11;19051;3.81409E+11;odom;26.97755277;13.14366078;0;0;0;-0.695825473;0.71821091;3399.078165;-5313.80852;0;0;0;-260.9616162;-5313.80852;11401.85392;0;0;0;384.8590513;0;0;9.98E-07;-1.74E-28;2.68E-18;0;0;0;-1.74E-28;9.96E-07;5.47E-34;0;0;0;2.68E-18;-5.47E-34;9.96E-07;0;-260.9616162;384.8590513;0;0;0;22.86196638;-4.90E-05;0;0;0;0;-2.27E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.62E-27;5.12E-29;0;0;0;-1.62E-27;9.89E-07;-3.21E-35;0;0;0;5.12E-29;3.21E-35;9.89E-07;0;0;0;0;0;0;0.000178927
3.81429E+11;19052;3.81429E+11;odom;26.97755272;13.14366081;0;0;0;-0.695825473;0.718210909;3399.07993;-5313.809071;0;0;0;-260.9616498;-5313.809071;11401.85489;0;0;0;384.8590502;0;0;9.98E-07;-4.88E-29;2.65E-18;0;0;0;-4.88E-29;9.96E-07;-5.00E-34;0;0;0;2.65E-18;5.00E-34;9.96E-07;0;-260.9616498;384.8590502;0;0;0;22.86316639;-4.84E-05;0;0;0;0;-6.42E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.60E-27;5.06E-29;0;0;0;-1.60E-27;9.89E-07;-1.91E-36;0;0;0;5.06E-29;1.91E-36;9.89E-07;0;0;0;0;0;0;0.000178927
3.81449E+11;19053;3.81449E+11;odom;26.97755266;13.14366084;0;0;0;-0.695825474;0.718210909;3399.081686;-5313.809616;0;0;0;-260.9616828;-5313.809616;11401.85585;0;0;0;384.8590492;0;0;9.98E-07;-3.31E-30;2.62E-18;0;0;0;-3.31E-30;9.96E-07;-3.65E-33;0;0;0;2.62E-18;3.65E-33;9.96E-07;0;-260.9616828;384.8590492;0;0;0;22.8643664;-4.78E-05;0;0;0;0;-4.31E-09;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.58E-27;5.00E-29;0;0;0;-1.58E-27;9.89E-07;-1.03E-35;0;0;0;5.00E-29;1.03E-35;9.89E-07;0;0;0;0;0;0;0.000178927
3.81469E+11;19054;3.81469E+11;odom;26.97755261;13.14366087;0;0;0;-0.695825474;0.718210909;3399.083432;-5313.810155;0;0;0;-260.9617155;-5313.810155;11401.85682;0;0;0;384.8590481;0;0;9.98E-07;5.22E-30;2.58E-18;0;0;0;5.22E-30;9.96E-07;6.65E-34;0;0;0;2.58E-18;-6.65E-34;9.96E-07;0;-260.9617155;384.8590481;0;0;0;22.86556642;-4.72E-05;0;0;0;0;7.16E-09;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.56E-27;4.93E-29;0;0;0;-1.56E-27;9.89E-07;-2.81E-35;0;0;0;4.93E-29;2.81E-35;9.89E-07;0;0;0;0;0;0;0.000178927
3.81489E+11;19055;3.81489E+11;odom;26.97755256;13.14366091;0;0;0;-0.695825473;0.71821091;3399.085169;-5313.810686;0;0;0;-260.9617478;-5313.810686;11401.85778;0;0;0;384.8590471;0;0;9.98E-07;4.10E-29;2.55E-18;0;0;0;4.10E-29;9.96E-07;-1.52E-33;0;0;0;2.55E-18;1.52E-33;9.96E-07;0;-260.9617478;384.8590471;0;0;0;22.86676643;-4.66E-05;0;0;0;0;5.62E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.54E-27;4.87E-29;0;0;0;-1.54E-27;9.89E-07;1.93E-35;0;0;0;4.87E-29;-1.93E-35;9.89E-07;0;0;0;0;0;0;0.000178927
3.81509E+11;19056;3.81509E+11;odom;26.97755251;13.14366094;0;0;0;-0.695825473;0.71821091;3399.086897;-5313.811211;0;0;0;-260.9617797;-5313.811211;11401.85875;0;0;0;384.8590461;0;0;9.98E-07;4.63E-29;2.52E-18;0;0;0;4.63E-29;9.96E-07;2.23E-34;0;0;0;2.52E-18;-2.23E-34;9.96E-07;0;-260.9617797;384.8590461;0;0;0;22.86796644;-4.60E-05;0;0;0;0;6.42E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.52E-27;4.81E-29;0;0;0;-1.52E-27;9.89E-07;-8.26E-36;0;0;0;4.81E-29;8.26E-36;9.89E-07;0;0;0;0;0;0;0.000178927
3.81529E+11;19057;3.81529E+11;odom;26.97755246;13.14366097;0;0;0;-0.695825472;0.718210911;3399.088616;-5313.811729;0;0;0;-260.9618111;-5313.811729;11401.85972;0;0;0;384.8590451;0;0;9.98E-07;5.72E-29;2.49E-18;0;0;0;5.72E-29;9.96E-07;1.24E-33;0;0;0;2.49E-18;-1.24E-33;9.96E-07;0;-260.9618111;384.8590451;0;0;0;22.86916645;-4.55E-05;0;0;0;0;8.03E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.50E-27;4.75E-29;0;0;0;-1.50E-27;9.89E-07;-1.14E-35;0;0;0;4.75E-29;1.14E-35;9.89E-07;0;0;0;0;0;0;0.000178927
3.81549E+11;19058;3.81549E+11;odom;26.97755241;13.143661;0;0;0;-0.695825472;0.718210911;3399.090325;-5313.812241;0;0;0;-260.9618422;-5313.812241;11401.86069;0;0;0;384.8590441;0;0;9.98E-07;-2.72E-29;2.46E-18;0;0;0;-2.72E-29;9.96E-07;4.35E-33;0;0;0;2.46E-18;-4.35E-33;9.96E-07;0;-260.9618422;384.8590441;0;0;0;22.87036646;-4.49E-05;0;0;0;0;-3.86E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.48E-27;4.69E-29;0;0;0;-1.48E-27;9.89E-07;1.02E-35;0;0;0;4.69E-29;-1.02E-35;9.89E-07;0;0;0;0;0;0;0.000178927
3.81569E+11;19059;3.81569E+11;odom;26.97755237;13.14366103;0;0;0;-0.695825473;0.71821091;3399.092026;-5313.812746;0;0;0;-260.9618729;-5313.812746;11401.86165;0;0;0;384.8590432;0;0;9.98E-07;-4.56E-29;2.43E-18;0;0;0;-4.56E-29;9.96E-07;3.51E-33;0;0;0;2.43E-18;-3.51E-33;9.96E-07;0;-260.9618729;384.8590432;0;0;0;22.87156648;-4.43E-05;0;0;0;0;-6.55E-08;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.46E-27;4.63E-29;0;0;0;-1.46E-27;9.89E-07;1.40E-36;0;0;0;4.63E-29;-1.40E-36;9.89E-07;0;0;0;0;0;0;0.000178927
3.81589E+11;19060;3.81589E+11;odom;26.97755232;13.14366106;0;0;0;-0.695825474;0.718210909;3399.093718;-5313.813246;0;0;0;-260.9619032;-5313.813246;11401.86262;0;0;0;384.8590422;0;0;9.98E-07;-8.70E-29;2.40E-18;0;0;0;-8.70E-29;9.96E-07;3.06E-33;0;0;0;2.40E-18;-3.06E-33;9.96E-07;0;-260.9619032;384.8590422;0;0;0;22.87276649;-4.38E-05;0;0;0;0;-1.27E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.44E-27;4.57E-29;0;0;0;-1.44E-27;9.89E-07;3.31E-35;0;0;0;4.57E-29;-3.31E-35;9.89E-07;0;0;0;0;0;0;0.000178927
3.81609E+11;19061;3.81609E+11;odom;26.97755195;13.14350636;0;0;0;-0.695825473;0.71821091;3399.095402;-5313.813738;0;0;0;-260.9619331;-5313.813738;11401.86359;0;0;0;384.8590413;0;0;9.98E-07;1.42E-28;2.37E-18;0;0;0;1.42E-28;9.96E-07;-1.43E-33;0;0;0;2.37E-18;1.42E-33;9.96E-07;0;-260.9619331;384.8590413;0;0;0;22.8739665;0.005262721;0;0;0;0;-5.93E-07;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;-1.43E-27;4.52E-29;0;0;0;-1.43E-27;9.89E-07;-3.98E-37;0;0;0;4.52E-29;3.98E-37;9.89E-07;0;0;0;0;0;0;0.000178927
3.81629E+11;19062;3.81629E+11;odom;26.97755364;13.14244446;0;0;0;-0.695830602;0.718205941;3399.041375;-5313.774033;0;0;0;-260.9595215;-5313.774033;11401.86716;0;0;0;384.8591176;0;0;9.98E-07;4.71E-23;-1.61E-16;0;0;0;4.71E-23;9.96E-07;4.12E-30;0;0;0;-1.61E-16;4.11E-30;9.96E-07;0;-260.9595215;384.8591176;0;0;0;22.87516651;0.038081775;0;0;0;0;-0.001020389;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;9.73E-26;-3.08E-27;0;0;0;9.73E-26;9.89E-07;1.01E-33;0;0;0;-3.08E-27;1.12E-33;9.89E-07;0;0;0;0;0;0;0.000178927
3.81649E+11;19063;3.81649E+11;odom;26.97757612;13.14032696;0;0;0;-0.695838051;0.718198724;3398.642831;-5313.485725;0;0;0;-260.942009;-5313.485725;11401.88681;0;0;0;384.8596719;0;0;9.98E-07;3.49E-22;-1.17E-15;0;0;0;3.49E-22;9.96E-07;2.22E-28;0;0;0;-1.17E-15;2.22E-28;9.96E-07;0;-260.942009;384.8596719;0;0;0;22.87636652;0.084861839;0;0;0;0;-0.001039951;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;7.08E-25;-2.24E-26;0;0;0;7.08E-25;9.89E-07;5.56E-32;0;0;0;-2.24E-26;5.56E-32;9.89E-07;0;0;0;0;0;0;0.000178927
3.81669E+11;19064;3.81669E+11;odom;26.97762871;13.13708166;0;0;0;-0.695845517;0.71819149;3397.753334;-5312.843067;0;0;0;-260.9029714;-5312.843067;11401.92936;0;0;0;384.8609066;0;0;9.98E-07;7.74E-22;-2.62E-15;0;0;0;7.74E-22;9.96E-07;1.10E-27;0;0;0;-2.62E-15;1.10E-27;9.96E-07;0;-260.9029714;384.8609066;0;0;0;22.87756654;0.13861867;0;0;0;0;-0.001034771;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;1.58E-24;-4.99E-26;0;0;0;1.58E-24;9.89E-07;2.76E-31;0;0;0;-4.99E-26;2.76E-31;9.89E-07;0;0;0;0;0;0;0.000178927
3.81689E+11;19065;3.81689E+11;odom;26.97771602;13.13267245;0;0;0;-0.695852962;0.718184277;3396.299933;-5311.793217;0;0;0;-260.8391973;-5311.793217;11401.99818;0;0;0;384.8629225;0;0;9.98E-07;1.26E-21;-4.28E-15;0;0;0;1.26E-21;9.96E-07;2.92E-27;0;0;0;-4.28E-15;2.92E-27;9.96E-07;0;-260.8391973;384.8629225;0;0;0;22.87876655;0.195859818;0;0;0;0;-0.001032924;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;2.58E-24;-8.15E-26;0;0;0;2.58E-24;9.89E-07;7.36E-31;0;0;0;-8.15E-26;7.36E-31;9.89E-07;0;0;0;0;0;0;0.000178927
3.81709E+11;19066;3.81709E+11;odom;26.97784027;13.12708131;0;0;0;-0.695860394;0.718177075;3394.246533;-5310.309784;0;0;0;-260.7490827;-5310.309784;11402.09495;0;0;0;384.865769;0;0;9.98E-07;1.78E-21;-6.04E-15;0;0;0;1.78E-21;9.96E-07;5.82E-27;0;0;0;-6.04E-15;5.82E-27;9.96E-07;0;-260.7490827;384.865769;0;0;0;22.87996656;0.254838896;0;0;0;0;-0.001031234;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;3.64E-24;-1.15E-25;0;0;0;3.64E-24;9.89E-07;1.47E-30;0;0;0;-1.15E-25;1.47E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81729E+11;19067;3.81729E+11;odom;26.9780025;13.12029922;0;0;0;-0.695867812;0.718169888;3391.57558;-5308.379602;0;0;0;-260.6318268;-5308.379602;11402.22047;0;0;0;384.8694704;0;0;9.98E-07;2.31E-21;-7.86E-15;0;0;0;2.31E-21;9.96E-07;9.82E-27;0;0;0;-7.86E-15;9.82E-27;9.96E-07;0;-260.6318268;384.8694704;0;0;0;22.88116657;0.314682663;0;0;0;0;-0.001029104;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;4.74E-24;-1.50E-25;0;0;0;4.74E-24;9.89E-07;2.49E-30;0;0;0;-1.50E-25;2.49E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81749E+11;19068;3.81749E+11;odom;26.97820322;13.11232167;0;0;0;-0.695875211;0.718162719;3388.278892;-5305.996112;0;0;0;-260.4870307;-5305.996112;11402.37513;0;0;0;384.8740382;0;0;9.98E-07;2.84E-21;-9.71E-15;0;0;0;2.84E-21;9.96E-07;1.49E-26;0;0;0;-9.71E-15;1.49E-26;9.96E-07;0;-260.4870307;384.8740382;0;0;0;22.88236658;0.374954505;0;0;0;0;-0.001026209;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;5.85E-24;-1.85E-25;0;0;0;5.85E-24;9.89E-07;3.79E-30;0;0;0;-1.85E-25;3.79E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81769E+11;19069;3.81769E+11;odom;26.97844261;13.10315337;0;0;0;-0.695882591;0.718155568;3384.353076;-5303.15606;0;0;0;-260.3144966;-5303.15606;11402.55911;0;0;0;384.8794775;0;0;9.98E-07;3.37E-21;-1.16E-14;0;0;0;3.37E-21;9.96E-07;2.11E-26;0;0;0;-1.16E-14;2.11E-26;9.96E-07;0;-260.3144966;384.8794775;0;0;0;22.8835666;0.435198042;0;0;0;0;-0.001023563;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;6.98E-24;-2.20E-25;0;0;0;6.98E-24;9.89E-07;5.37E-30;0;0;0;-2.20E-25;5.37E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81789E+11;19070;3.81789E+11;odom;26.97871957;13.09352203;0;0;0;-0.695886981;0.718151314;3379.799727;-5299.859641;0;0;0;-260.1142365;-5299.859641;11402.77235;0;0;0;384.8857871;0;0;9.98E-07;1.64E-21;-1.34E-14;0;0;0;1.64E-21;9.96E-07;1.19E-26;0;0;0;-1.34E-14;1.19E-26;9.96E-07;0;-260.1142365;384.8857871;0;0;0;22.88476661;0.470500115;0;0;0;0;-0.000429528;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;8.10E-24;-2.55E-25;0;0;0;8.10E-24;9.89E-07;7.23E-30;0;0;0;-2.55E-25;7.23E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81809E+11;19071;3.81809E+11;odom;26.97901817;13.0837085;0;0;0;-0.695888902;0.718149452;3374.88111;-5296.29584;0;0;0;-259.8977304;-5296.29584;11403.00272;0;0;0;384.8926063;0;0;9.98E-07;8.10E-22;-1.45E-14;0;0;0;8.10E-22;9.96E-07;6.37E-27;0;0;0;-1.45E-14;6.37E-27;9.96E-07;0;-259.8977304;384.8926063;0;0;0;22.88596662;0.488115651;0;0;0;0;-0.000196233;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;8.75E-24;-2.76E-25;0;0;0;8.75E-24;9.89E-07;8.45E-30;0;0;0;-2.76E-25;8.45E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81829E+11;19072;3.81829E+11;odom;26.97932744;13.07380391;0;0;0;-0.695890404;0.718147997;3369.782927;-5292.598675;0;0;0;-259.6731196;-5292.598675;11403.24164;0;0;0;384.8996797;0;0;9.98E-07;9.16E-22;-1.51E-14;0;0;0;9.16E-22;9.96E-07;7.46E-27;0;0;0;-1.51E-14;7.46E-27;9.96E-07;0;-259.6731196;384.8996797;0;0;0;22.88716663;0.496887704;0;0;0;0;-0.000213779;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;9.08E-24;-2.86E-25;0;0;0;9.08E-24;9.89E-07;9.09E-30;0;0;0;-2.86E-25;9.09E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81849E+11;19073;3.81849E+11;odom;26.9796419;13.06385383;0;0;0;-0.695891951;0.718146498;3364.597963;-5288.835153;0;0;0;-259.4444747;-5288.835153;11403.48479;0;0;0;384.9068792;0;0;9.98E-07;9.38E-22;-1.53E-14;0;0;0;9.38E-22;9.96E-07;7.78E-27;0;0;0;-1.53E-14;7.78E-27;9.96E-07;0;-259.4444747;384.9068792;0;0;0;22.88836664;0.501238048;0;0;0;0;-0.000215127;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;9.24E-24;-2.91E-25;0;0;0;9.24E-24;9.89E-07;9.42E-30;0;0;0;-2.91E-25;9.42E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81869E+11;19074;3.81869E+11;odom;26.97995885;13.05388102;0;0;0;-0.695893501;0.718144996;3359.37257;-5285.038776;0;0;0;-259.2138312;-5285.038776;11403.73002;0;0;0;384.9141406;0;0;9.98E-07;9.47E-22;-1.55E-14;0;0;0;9.47E-22;9.96E-07;7.92E-27;0;0;0;-1.55E-14;7.92E-27;9.96E-07;0;-259.2138312;384.9141406;0;0;0;22.88956666;0.503377841;0;0;0;0;-0.000215353;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;9.32E-24;-2.93E-25;0;0;0;9.32E-24;9.89E-07;9.58E-30;0;0;0;-2.93E-25;9.58E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81889E+11;19075;3.81889E+11;odom;26.98027695;13.04389688;0;0;0;-0.695895045;0.7181435;3354.129897;-5281.22629;0;0;0;-258.9822065;-5281.22629;11403.97624;0;0;0;384.9214319;0;0;9.98E-07;9.43E-22;-1.55E-14;0;0;0;9.43E-22;9.96E-07;7.93E-27;0;0;0;-1.55E-14;7.93E-27;9.96E-07;0;-258.9822065;384.9214319;0;0;0;22.89076667;0.504412789;0;0;0;0;-0.00021377;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;9.36E-24;-2.95E-25;0;0;0;9.36E-24;9.89E-07;9.66E-30;0;0;0;-2.95E-25;9.66E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81909E+11;19076;3.81909E+11;odom;26.98059554;13.03390709;0;0;0;-0.69589658;0.718142012;3348.881502;-5277.406066;0;0;0;-258.7501093;-5277.406066;11404.22292;0;0;0;384.9287371;0;0;9.98E-07;9.41E-22;-1.55E-14;0;0;0;9.41E-22;9.96E-07;7.92E-27;0;0;0;-1.55E-14;7.92E-27;9.96E-07;0;-258.7501093;384.9287371;0;0;0;22.89196668;0.504895808;0;0;0;0;-0.00021284;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;9.38E-24;-2.95E-25;0;0;0;9.38E-24;9.89E-07;9.70E-30;0;0;0;-2.95E-25;9.70E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81929E+11;19077;3.81929E+11;odom;26.9809143;13.02391448;0;0;0;-0.695898102;0.718140537;3343.633149;-5273.582284;0;0;0;-258.5177933;-5273.582284;11404.46979;0;0;0;384.9360482;0;0;9.98E-07;9.32E-22;-1.56E-14;0;0;0;9.32E-22;9.96E-07;7.86E-27;0;0;0;-1.56E-14;7.86E-27;9.96E-07;0;-258.5177933;384.9360482;0;0;0;22.89316669;0.505103389;0;0;0;0;-0.000210705;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;9.39E-24;-2.95E-25;0;0;0;9.39E-24;9.89E-07;9.71E-30;0;0;0;-2.95E-25;9.71E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81949E+11;19078;3.81949E+11;odom;26.98123306;13.01392048;0;0;0;-0.695899611;0.718139076;3338.387708;-5269.757026;0;0;0;-258.2853852;-5269.757026;11404.71672;0;0;0;384.9433612;0;0;9.98E-07;9.24E-22;-1.56E-14;0;0;0;9.24E-22;9.96E-07;7.79E-27;0;0;0;-1.56E-14;7.79E-27;9.96E-07;0;-258.2853852;384.9433612;0;0;0;22.8943667;0.505173795;0;0;0;0;-0.000208796;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;9.39E-24;-2.95E-25;0;0;0;9.39E-24;9.89E-07;9.72E-30;0;0;0;-2.95E-25;9.72E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81969E+11;19079;3.81969E+11;odom;26.9815519;13.00389617;0;0;0;-0.69589833;0.718140317;3333.146604;-5265.931334;0;0;0;-258.0529481;-5265.931334;11404.96365;0;0;0;384.9506744;0;0;9.98E-07;-1.53E-21;-1.56E-14;0;0;0;-1.53E-21;9.96E-07;-1.29E-26;0;0;0;-1.56E-14;-1.29E-26;9.96E-07;0;-258.0529481;384.9506744;0;0;0;22.89556672;0.5061895;0;0;0;0;0.000351331;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;9.39E-24;-2.95E-25;0;0;0;9.39E-24;9.89E-07;9.72E-30;0;0;0;-2.95E-25;9.72E-30;9.89E-07;0;0;0;0;0;0;0.000178927
3.81989E+11;19080;3.81989E+11;odom;26.98187125;12.99389319;0;0;0;-0.695875023;0.718162901;3327.900034;-5262.098087;0;0;0;-257.8200465;-5262.098087;11405.21117;0;0;0;384.9580056;0;0;9.98E-07;-1.99E-20;-1.56E-14;0;0;0;-1.99E-20;9.96E-07;-1.68E-25;0;0;0;-1.56E-14;-1.68E-25;9.96E-07;0;-257.8200465;384.9580056;0;0;0;22.89676673;0.50574578;0;0;0;0;0.004479237;0.000506229;0;0;0;0;0;0;0.000506229;0;0;0;0;0;0;9.97E-07;9.41E-24;-2.96E-25;0;0;0;9.41E-24;9.89E-07;9.76E-30;0;0;0;-2.96E-25;9.76E-30;9.89E-07;0;0;0;0;0;0;0.000178927
